pergunta,resposta,tokens_prompt,tokens_resposta,tokens_total
"qual tecnica adequada para preparação alcoolica cirurgica das mãos?
","A técnica adequada para a preparação antisséptica cirúrgica das mãos é a fricção antisséptica das mãos com preparações alcoólicas. Deve-se aplicar a preparação alcoólica específica para higiene das mãos, em quantidade suficiente para cobrir toda a superfície das mãos. A técnica envolve os seguintes passos:

1. Aplicar a preparação alcoólica nas mãos e friccionar seguindo os passos da higiene simples das mãos.
2. Friccionar por 30 segundos, garantindo que todas as áreas das mãos e antebraços sejam cobertas.
3. Deixar secar naturalmente as mãos, sem utilizar papel-toalha.

Cuidados especiais: a fricção antisséptica das mãos não deve ser realizada quando as mãos estiverem visivelmente sujas. Neste caso, deve-se optar pela lavagem com água e sabão. Além disso, após no máximo 10 aplicações de preparação alcoólica, recomenda-se lavar as mãos com água e sabonete, pois a solução pode aderir sujidade e tornar-se uma fonte de contaminação. A higienização antisséptica deve ser realizada na assistência a pacientes em",32145,255,32400
Como redefinir uma senha?,NÃO ENCONTRADO,53918,3,53921
Quais os procedimentos para uso correto de máscaras cirúrgicas para segurança do trabalhador? ,"O uso correto de máscaras cirúrgicas para segurança do trabalhador, conforme os documentos fornecidos, inclui:

1. Utilizar máscara cirúrgica durante todo o período de atividade em ambientes hospitalares onde o uso é obrigatório, como em situações de precaução para gotículas ou quando em contato com pacientes com suspeita ou confirmação de doenças transmitidas por gotículas (Documento 9 e 11).
2. Evitar o transporte de pacientes com suspeita ou confirmação de COVID-19, e quando necessário, o paciente deve usar máscara cirúrgica (Documento 2 e 3).
3. A presença de pelos faciais que interfira na vedação adequada da máscara reduz drasticamente sua eficácia, portanto, profissionais devem seguir as orientações de segurança e higiene (Documento 3).
4. Fornecer máscara cirúrgica para acompanhantes de pacientes e orientá-los sobre o uso correto (Documento 3).
5. Antes e após a manipulação de qualquer produto químico, realizar a higienização das mãos conforme POP.CCIH.001 (Documento 1, 13, 22, 26, 47).
6. A máscara cirúrgica não deve",43032,260,43292
"Como faço a solicitação de liberação para participar de capacitação?
","Para solicitar a liberação para participar de capacitação, o colaborador deve seguir o procedimento estabelecido pela Unidade de Desenvolvimento de Pessoas (UDP) do Hospital Escola da Universidade Federal de Pelotas (HE-UFPEL). 

O processo inicia-se com o preenchimento do Termo de Ciência da Atividade de Instrutoria Interna_SEI pelo colaborador, que deve ser assinado pelo instrutor e pela chefia imediata. Este termo deve ser incluído no processo SEI, junto com outros documentos essenciais como o Plano de Ensino, cronograma das atividades e material didático, conforme as diretrizes do Serviço de Capacitação e Avaliação de Desempenho.

Após o recebimento do despacho de indicação pela UDP, o colaborador tem 7 dias para confirmar sua disponibilidade. Se todos os documentos estiverem corretos e os perfis dos colaboradores indicados forem validados, a UDP emitirá um despacho preliminar ou uma Nota Técnica de aprovação, e criará uma sala virtual na Plataforma 3EC para registro da capacitação.

A GEP enviará um e-mail à chefia imediata, informando sobre o acolhimento em saúde mental e a data e horário da capacita",80771,280,81051
"Como faço para elaborar um projeto de capacitação?
","Para elaborar um projeto de capacitação, é necessário seguir um fluxo estruturado que inclui várias etapas e responsabilidades, conforme descrito nos documentos fornecidos. As etapas principais são:

1. **Elaboração do Projeto Básico de Capacitação**: O coordenador da ação de instrutoria interna deve preencher o Formulário SEI_Projeto Básico de Capacitação, seguindo as orientações vigentes do Plano de Desenvolvimento de Competências (PDC). Este formulário deve ser assinado pelo coordenador, assistente, chefia da área demandante e demais responsáveis conforme o PDC.

2. **Justificativa e Objetivos**: A justificativa deve esclarecer a necessidade da capacitação com base em normativas, avaliações institucionais ou demandas específicas, e ser redigida de forma objetiva e alinhada às diretrizes institucionais. O objetivo deve descrever claramente as melhorias esperadas e as competências a serem desenvolvidas pelos participantes.

3. **Envio e Análise**: O projeto deve ser enviado via SEI com 60 dias de antecedência à realização da ação. A Unidade de Desenvolvimento de Pessoas (UDP) realiza a análise em até 15 dias e em",82896,282,83178
"Quais os TIPOS DE EVENTOS NAS AÇÕES DE CAPACITAÇÃO previstos no POP.DIVGP.001? 

","Os tipos de eventos nas ações de capacitação do POP.DIVGP.001 incluem:

- Encontro: Discussão de temas relevantes para áreas específicas, semelhante a um congresso, porém em formato menor.
- Feira: Apresentação de produtos ou serviços internos para disseminar conhecimento.
- Fórum: Debates de ideias sobre assuntos específicos, buscando a opinião coletiva.
- Jornada: Discussão periódica de assuntos de interesse geral em um congresso de menor escala.
- Mesa redonda: Apresentação de temas com tempo limitado para exposição, essencial para debates.
- Minicurso: Atividade de curta duração para transmissão de conhecimento específico.
- Oficina: Atividade teórica e prática para ensinar técnicas, com carga horária mínima de uma hora.
- Palestra: Atividade expositiva sobre um tema, com interação dos participantes, de uma a três horas.
- Treinamento: Processo educacional para desenvolver conhecimentos, atitudes e habilidades, com carga horária mínima de uma hora.
- Curso: Atividade sequencial de conteúdos para formação específica, podendo ser presencial, a distância ou semipresencial.
- Reunião: Agrupamento para fins específicos, pod",53433,285,53718
"Como faço o cadastro dos horários excepcionais de trabalho dos empregados EBSERH no sistema SIGP/Mentorh

","Para fazer o cadastro dos horários excepcionais de trabalho dos empregados da EBSERH no sistema SIGP/Mentorh, siga estes passos:

1. Acesse o sistema SIGP/Mentorh através do link: https://sigp.ebserh.gov.br/csp/ebserh/index.csp
2. No menu, clique em ""Frequência"", depois em ""Horário"" e em seguida em ""Cadastro de Horário Individual"".
3. Digite o número do SIAPE do empregado no campo ""Matrícula"" e clique em ""Pesquisar"" para buscar os dados do empregado.
4. Lance apenas os horários excepcionais, DSR (Descanso Semanal Remunerado) e dias sem jornada no sistema.
5. Após a verificação das conformidades e a ausência de inconsistências na escala, prossiga com o lançamento dos horários de trabalho no sistema SIGP/Mentorh.
6. Devolva o processo contendo a escala atualizada para o gestor com um despacho utilizando o texto padrão do SEI ""Escala Lançada"".
7. Registre a data de envio da escala à DIVGP, o número do processo SEI correspondente, e outras informações relevantes na planilha de controle de entrega de escalas.
8. Imprima e",79948,258,80206
"Qual o prazo para entrega das escalas? 

","O prazo para entrega das escalas de trabalho ao NAA (Núcleo de Apoio Assistencial) é até o dia 15 do mês antecedente à escala de referência. Caso a escala seja entregue após essa data, ela será considerada ""Fora do Prazo"" e arquivada pelo NAA. Nesse caso, o cadastramento dos horários de trabalho dos empregados no sistema SIGP/MENTORH passará a ser responsabilidade do gestor. Além disso, se houver troca de plantão ou alteração de horário após a escala ser tratada e entregue, o gestor deverá atualizar os horários no sistema SIGP e encaminhar a escala atualizada via despacho até o 5o dia útil do mês subsequente, para fins de arquivamento e consultas futuras.

Essa informação é corroborada nos Documentos 2, 4, 8, 16, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48 e 50, que reiteram o prazo de entrega das escalas até o dia 15 do mês anterior,",65288,215,65503
"O que o NAA deve verificar nas escalas quando recebe das unidades? 

","O NAA deve verificar nas escalas quando recebe das unidades:

1. **Conformidade da escala:** Obrigatoriamente, a escala deve conter:
   - Logotipo do HE
   - Nome da unidade
   - Mês e ano correspondente
   - Nome completo do empregado (preferencialmente sem abreviações)
   - Número de matrícula SIAPE
   - Número de registro profissional
   - Cargo ocupado
   - Vínculo
   - Carga Horária Semanal
   - Intervalos

2. **Consistência entre o sistema e a escala:** 
   - Verificar se o horário individual do empregado cadastrado no portal SIGP corresponde ao descrito na escala de trabalho.
   - Lançar apenas os horários excepcionais, DSR e dias Sem Jornada no sistema SIGP.

3. **Cumprimento de prazos e devolução para correção:**
   - Se a escala for recebida após o dia 15 do mês antecedente, ela será arquivada pelo NAA e o gestor ficará responsável pelo cadastro no SIGP.
   - Inconsistências detectadas pelo NAA serão devolvidas ao gestor para correção com prazos específicos de retorno (96 horas para a Divisão",41335,254,41589
"Todos os profissionais podem realizar escalas de plantão de 24x72?

","Não, nem todos os profissionais podem realizar escalas de plantão de 24x72. De acordo com os documentos fornecidos, a realização de jornadas de 24 horas consecutivas de trabalho por 72 horas de descanso é restrita a profissionais médicos e apenas em casos de extrema necessidade assistencial, mediante solicitação da chefia e aprovação pelo colegiado executivo do hospital. Esta prática deve ser devidamente justificada e validada pela Unidade de Administração de Pessoal (UAP). Portanto, outras categorias profissionais não estão autorizadas a realizar essa jornada de trabalho.",62042,144,62186
"Como faço para solicitar uma folga eleitoral?

","Para solicitar uma folga eleitoral, você deve seguir as orientações fornecidas no Documento 2. O processo envolve preencher e assinar um formulário específico no sistema PROGEP: Requerimento de Benefícios, selecionando a opção ""Ausência serviço prestado Justiça Eleitoral"". O formulário deve ser preenchido com os dados do servidor, incluindo o nome completo e a data da folga solicitada, e depois enviado para assinatura da chefia imediata. As informações detalhadas e os procedimentos específicos podem ser encontrados no sistema SEI da UFPel/EBSERH, onde o processo será registrado e acompanhado. Certifique-se de cumprir todos os requisitos e prazos para garantir a aprovação da solicitação.",87935,173,88108
